transaction_id,timestamp,transaction_type,amount,account_id,merchant,location,hour,day_of_week,is_weekend,hourly_velocity,is_fraud
TXN00001032,2025-05-27 10:09:34.062831,DIRECT_DEPOSIT,255.42,ACC1571,MERCHANT_386,CHICAGO,10,1,0,1,0
TXN00001033,2025-05-04 19:39:05.062831,ONLINE_PURCHASE,36.45,ACC4339,MERCHANT_420,ONLINE,19,6,1,1,0
TXN00001034,2025-05-08 10:42:49.062831,ONLINE_PURCHASE,356.1,ACC4631,MERCHANT_101,PHOENIX,10,3,0,1,0
TXN00001035,2025-05-04 21:55:39.062831,ONLINE_PURCHASE,499.87,ACC8219,MERCHANT_408,HOUSTON,21,6,1,1,0
TXN00001036,2025-05-27 00:14:19.062831,CARD_PAYMENT,25.28,ACC6521,MERCHANT_172,PHOENIX,0,1,0,1,0
TXN00001037,2025-05-14 13:49:04.062831,ATM_WITHDRAWAL,314.79,ACC3380,MERCHANT_35,HOUSTON,13,2,0,1,0
TXN00001038,2025-05-23 21:53:37.062831,CARD_PAYMENT,139.93,ACC7267,MERCHANT_348,INTERNATIONAL,21,4,0,1,0
TXN00001039,2025-05-17 09:52:42.062831,ONLINE_PURCHASE,116.93,ACC5149,MERCHANT_171,PHOENIX,9,5,1,1,0
TXN00001040,2025-05-28 13:12:35.062831,ATM_WITHDRAWAL,177.49,ACC5587,MERCHANT_192,LOS_ANGELES,13,2,0,1,0
TXN00001041,2025-05-11 00:01:54.062831,ONLINE_PURCHASE,574.84,ACC4948,MERCHANT_320,HOUSTON,0,6,1,1,0
TXN00001042,2025-05-20 15:54:56.062831,ONLINE_PURCHASE,251.81,ACC1831,MERCHANT_16,INTERNATIONAL,15,1,0,1,0
TXN00001043,2025-05-18 11:17:40.062831,DIRECT_DEPOSIT,145.94,ACC7047,MERCHANT_232,PHOENIX,11,6,1,1,0
TXN00001044,2025-05-24 18:07:13.062831,DIRECT_DEPOSIT,32.81,ACC9635,MERCHANT_307,CHICAGO,18,5,1,1,0
TXN00001045,2025-05-13 07:56:27.062831,ONLINE_PURCHASE,368.44,ACC9634,MERCHANT_339,CHICAGO,7,1,0,1,0
TXN00001046,2025-05-24 10:53:18.062831,ATM_WITHDRAWAL,75.65,ACC8431,MERCHANT_374,LOS_ANGELES,10,5,1,1,0
TXN00001047,2025-05-04 11:03:14.062831,DIRECT_DEPOSIT,111.57,ACC8166,MERCHANT_51,HOUSTON,11,6,1,1,0
TXN00001048,2025-05-06 20:23:09.062831,CARD_PAYMENT,273.24,ACC8918,MERCHANT_281,INTERNATIONAL,20,1,0,1,0
TXN00001049,2025-05-06 20:20:38.062831,CARD_PAYMENT,210.48,ACC2301,MERCHANT_366,INTERNATIONAL,20,1,0,1,0
TXN00001050,2025-05-19 14:56:42.062831,ATM_WITHDRAWAL,124.48,ACC3209,MERCHANT_82,NEW_YORK,14,0,0,1,1
TXN00001051,2025-05-16 18:11:17.062831,CARD_PAYMENT,197.26,ACC7746,MERCHANT_481,HOUSTON,18,4,0,1,0
TXN00001052,2025-05-30 10:24:44.062831,ONLINE_PURCHASE,150.27,ACC4120,MERCHANT_433,HOUSTON,10,4,0,1,0
TXN00001053,2025-05-26 11:14:16.062831,DIRECT_DEPOSIT,103.47,ACC7792,MERCHANT_251,ONLINE,11,0,0,1,0
TXN00001054,2025-05-17 07:40:36.062831,ATM_WITHDRAWAL,264.58,ACC6470,MERCHANT_50,INTERNATIONAL,7,5,1,1,0
TXN00001055,2025-05-06 16:19:09.062831,CARD_PAYMENT,141.83,ACC5466,MERCHANT_128,PHOENIX,16,1,0,1,0
TXN00001056,2025-05-12 08:02:19.062831,WIRE_TRANSFER,285.71,ACC7120,MERCHANT_269,HOUSTON,8,0,0,1,0
TXN00001057,2025-05-25 14:35:30.062831,WIRE_TRANSFER,250.64,ACC6291,MERCHANT_328,NEW_YORK,14,6,1,1,0
TXN00001058,2025-05-06 18:44:27.062831,CARD_PAYMENT,38.37,ACC2564,MERCHANT_30,LOS_ANGELES,18,1,0,1,0
TXN00001059,2025-05-21 16:15:14.062831,ATM_WITHDRAWAL,579.62,ACC2851,MERCHANT_430,NEW_YORK,16,2,0,1,0
TXN00001060,2025-05-18 21:40:49.062831,DIRECT_DEPOSIT,301.86,ACC5560,MERCHANT_429,NEW_YORK,21,6,1,1,0
TXN00001061,2025-05-23 01:09:02.062831,ONLINE_PURCHASE,234.14,ACC3766,MERCHANT_207,ONLINE,1,4,0,1,0
TXN00001062,2025-05-11 12:18:33.062831,ATM_WITHDRAWAL,351.77,ACC9329,MERCHANT_67,ONLINE,12,6,1,1,0
TXN00001063,2025-05-29 15:42:24.062831,ONLINE_PURCHASE,81.55,ACC3209,MERCHANT_45,LOS_ANGELES,15,3,0,1,0
TXN00001064,2025-05-23 10:03:54.062831,CHECK_DEPOSIT,89.61,ACC2574,MERCHANT_84,ONLINE,10,4,0,1,0
TXN00001065,2025-05-26 21:52:58.062831,ONLINE_PURCHASE,33.38,ACC7426,MERCHANT_200,CHICAGO,21,0,0,1,0
TXN00001066,2025-05-13 10:29:28.062831,ONLINE_PURCHASE,119.04,ACC2493,MERCHANT_106,HOUSTON,10,1,0,1,0
TXN00001067,2025-05-29 06:17:59.062831,CHECK_DEPOSIT,645.97,ACC5440,MERCHANT_285,LOS_ANGELES,6,3,0,1,0
TXN00001068,2025-05-19 00:47:59.062831,ONLINE_PURCHASE,89.45,ACC2379,MERCHANT_236,ONLINE,0,0,0,1,0
TXN00001069,2025-05-31 03:07:01.062831,CHECK_DEPOSIT,27.5,ACC7443,MERCHANT_165,NEW_YORK,3,5,1,1,0
TXN00001070,2025-05-25 18:37:04.062831,ONLINE_PURCHASE,219.77,ACC7586,MERCHANT_46,NEW_YORK,18,6,1,1,0
TXN00001071,2025-05-21 20:04:20.062831,ONLINE_PURCHASE,238.24,ACC5401,MERCHANT_469,INTERNATIONAL,20,2,0,1,0
TXN00001072,2025-05-17 20:59:53.062831,ONLINE_PURCHASE,122.1,ACC2825,MERCHANT_366,LOS_ANGELES,20,5,1,1,0
TXN00001073,2025-05-27 08:18:25.062831,ONLINE_PURCHASE,356.04,ACC7009,MERCHANT_460,INTERNATIONAL,8,1,0,1,0
TXN00001074,2025-05-23 17:40:51.062831,ONLINE_PURCHASE,307.72,ACC5997,MERCHANT_431,PHOENIX,17,4,0,1,0
TXN00001075,2025-05-15 02:40:43.062831,ONLINE_PURCHASE,301.88,ACC2125,MERCHANT_129,HOUSTON,2,3,0,1,0
TXN00001076,2025-05-15 04:48:46.062831,CARD_PAYMENT,82.95,ACC6019,MERCHANT_221,CHICAGO,4,3,0,1,0
TXN00001077,2025-06-01 16:50:41.062831,CHECK_DEPOSIT,146.36,ACC2406,MERCHANT_426,NEW_YORK,16,6,1,1,0
TXN00001078,2025-05-09 10:35:25.062831,ATM_WITHDRAWAL,474.83,ACC2885,MERCHANT_129,INTERNATIONAL,10,4,0,1,0
TXN00001079,2025-05-21 01:55:47.062831,CHECK_DEPOSIT,272.28,ACC1885,MERCHANT_140,HOUSTON,1,2,0,1,0
TXN00001080,2025-05-04 03:13:40.062831,ONLINE_PURCHASE,269.43,ACC5173,MERCHANT_76,CHICAGO,3,6,1,1,0
TXN00001081,2025-05-14 20:39:38.062831,ONLINE_PURCHASE,461.42,ACC1004,MERCHANT_59,ONLINE,20,2,0,1,0
TXN00001082,2025-05-08 03:31:51.062831,ATM_WITHDRAWAL,484.98,ACC1889,MERCHANT_168,CHICAGO,3,3,0,1,0
TXN00001083,2025-05-15 09:18:33.062831,ONLINE_PURCHASE,205.1,ACC2366,MERCHANT_155,PHOENIX,9,3,0,1,0
TXN00001084,2025-06-01 14:26:25.062831,DIRECT_DEPOSIT,376.0,ACC5803,MERCHANT_310,HOUSTON,14,6,1,1,1
TXN00001085,2025-05-09 04:31:25.062831,ATM_WITHDRAWAL,109.8,ACC7138,MERCHANT_235,HOUSTON,4,4,0,1,0
TXN00001086,2025-05-22 07:39:36.062831,ONLINE_PURCHASE,485.71,ACC3462,MERCHANT_324,ONLINE,7,3,0,1,0
TXN00001087,2025-05-16 14:59:32.062831,CARD_PAYMENT,288.15,ACC2834,MERCHANT_434,PHOENIX,14,4,0,1,0
TXN00001088,2025-05-27 05:50:03.062831,CHECK_DEPOSIT,70.17,ACC7614,MERCHANT_368,CHICAGO,5,1,0,1,0
TXN00001089,2025-05-25 06:52:11.062831,WIRE_TRANSFER,108.04,ACC9627,MERCHANT_490,INTERNATIONAL,6,6,1,1,0
TXN00001090,2025-05-22 02:05:15.062831,CARD_PAYMENT,20.36,ACC6708,MERCHANT_6,ONLINE,2,3,0,1,0
TXN00001091,2025-05-09 16:17:43.062831,CARD_PAYMENT,671.73,ACC9239,MERCHANT_231,ONLINE,16,4,0,1,0
TXN00001092,2025-05-26 11:37:02.062831,ATM_WITHDRAWAL,33.0,ACC7142,MERCHANT_23,INTERNATIONAL,11,0,0,1,1
TXN00001093,2025-05-12 22:50:47.062831,CARD_PAYMENT,219.52,ACC6895,MERCHANT_150,NEW_YORK,22,0,0,1,0
TXN00001094,2025-06-02 04:29:58.062831,ONLINE_PURCHASE,76.46,ACC8364,MERCHANT_304,NEW_YORK,4,0,0,1,1
TXN00001095,2025-05-30 17:12:31.062831,ONLINE_PURCHASE,185.83,ACC8493,MERCHANT_232,HOUSTON,17,4,0,1,0
TXN00001096,2025-05-23 12:12:32.062831,CHECK_DEPOSIT,256.62,ACC6848,MERCHANT_490,PHOENIX,12,4,0,1,0
TXN00001097,2025-05-09 23:40:54.062831,ONLINE_PURCHASE,359.96,ACC7133,MERCHANT_489,HOUSTON,23,4,0,1,0
TXN00001098,2025-05-15 00:06:18.062831,DIRECT_DEPOSIT,165.03,ACC9063,MERCHANT_80,NEW_YORK,0,3,0,1,0
TXN00001099,2025-05-20 09:01:47.062831,ONLINE_PURCHASE,289.67,ACC5117,MERCHANT_109,PHOENIX,9,1,0,1,0
TXN00001100,2025-05-12 15:42:51.062831,DIRECT_DEPOSIT,216.32,ACC6947,MERCHANT_30,INTERNATIONAL,15,0,0,1,0
TXN00001101,2025-05-10 18:45:59.062831,ATM_WITHDRAWAL,48.08,ACC9718,MERCHANT_418,CHICAGO,18,5,1,1,0
TXN00001102,2025-05-11 00:28:11.062831,CARD_PAYMENT,221.8,ACC3485,MERCHANT_337,NEW_YORK,0,6,1,1,0
TXN00001103,2025-05-06 21:22:09.062831,CARD_PAYMENT,176.81,ACC3842,MERCHANT_382,INTERNATIONAL,21,1,0,1,0
TXN00001104,2025-05-10 10:03:40.062831,DIRECT_DEPOSIT,73.83,ACC9795,MERCHANT_29,CHICAGO,10,5,1,1,0
TXN00001105,2025-05-04 14:45:32.062831,ATM_WITHDRAWAL,121.08,ACC1414,MERCHANT_245,NEW_YORK,14,6,1,1,0
TXN00001106,2025-06-02 10:56:16.062831,ATM_WITHDRAWAL,182.51,ACC9438,MERCHANT_227,LOS_ANGELES,10,0,0,1,0
TXN00001107,2025-05-26 14:24:18.062831,CHECK_DEPOSIT,476.93,ACC1925,MERCHANT_32,HOUSTON,14,0,0,1,0
TXN00001108,2025-05-30 17:15:30.062831,CARD_PAYMENT,513.89,ACC9172,MERCHANT_148,INTERNATIONAL,17,4,0,1,0
TXN00001109,2025-05-08 13:13:06.062831,WIRE_TRANSFER,142.32,ACC6210,MERCHANT_343,CHICAGO,13,3,0,1,0
TXN00001110,2025-05-12 20:22:14.062831,ONLINE_PURCHASE,25.12,ACC9943,MERCHANT_438,PHOENIX,20,0,0,1,0
TXN00001111,2025-05-21 00:11:51.062831,CARD_PAYMENT,89.38,ACC1483,MERCHANT_413,CHICAGO,0,2,0,1,1
TXN00001112,2025-05-31 11:18:15.062831,CHECK_DEPOSIT,149.42,ACC5337,MERCHANT_434,INTERNATIONAL,11,5,1,1,0
TXN00001113,2025-05-30 00:39:00.062831,CHECK_DEPOSIT,291.07,ACC6873,MERCHANT_300,HOUSTON,0,4,0,1,0
TXN00001114,2025-05-26 12:20:01.062831,ONLINE_PURCHASE,260.44,ACC2670,MERCHANT_313,PHOENIX,12,0,0,1,0
TXN00001115,2025-05-16 09:21:54.062831,CARD_PAYMENT,87.03,ACC1476,MERCHANT_141,LOS_ANGELES,9,4,0,1,0
TXN00001116,2025-05-30 04:29:04.062831,CHECK_DEPOSIT,364.94,ACC2475,MERCHANT_214,LOS_ANGELES,4,4,0,1,0
TXN00001117,2025-05-30 20:48:37.062831,ATM_WITHDRAWAL,38.65,ACC8805,MERCHANT_344,CHICAGO,20,4,0,1,0
TXN00001118,2025-05-05 19:24:38.062831,CARD_PAYMENT,167.61,ACC8952,MERCHANT_223,ONLINE,19,0,0,1,1
TXN00001119,2025-05-09 02:13:47.062831,CARD_PAYMENT,285.22,ACC5009,MERCHANT_44,CHICAGO,2,4,0,1,0
TXN00001120,2025-05-14 10:43:26.062831,ONLINE_PURCHASE,529.24,ACC9950,MERCHANT_113,CHICAGO,10,2,0,1,0
TXN00001121,2025-05-12 20:11:35.062831,ATM_WITHDRAWAL,192.68,ACC4777,MERCHANT_455,LOS_ANGELES,20,0,0,1,0
TXN00001122,2025-05-30 02:30:48.062831,ONLINE_PURCHASE,65.6,ACC4039,MERCHANT_170,INTERNATIONAL,2,4,0,1,0
TXN00001123,2025-05-15 02:59:57.062831,ONLINE_PURCHASE,41.08,ACC7195,MERCHANT_104,NEW_YORK,2,3,0,1,0
TXN00001124,2025-05-11 02:14:30.062831,CHECK_DEPOSIT,161.42,ACC7668,MERCHANT_463,ONLINE,2,6,1,1,0
TXN00001125,2025-05-22 07:47:07.062831,WIRE_TRANSFER,51.32,ACC7679,MERCHANT_300,CHICAGO,7,3,0,1,0
TXN00001126,2025-05-08 13:19:12.062831,ONLINE_PURCHASE,102.8,ACC6483,MERCHANT_381,PHOENIX,13,3,0,1,0
TXN00001127,2025-05-12 13:43:18.062831,ONLINE_PURCHASE,57.72,ACC3202,MERCHANT_432,LOS_ANGELES,13,0,0,1,0
TXN00001128,2025-05-13 09:49:18.062831,ONLINE_PURCHASE,306.08,ACC5004,MERCHANT_50,HOUSTON,9,1,0,1,0
TXN00001129,2025-05-19 07:06:11.062831,WIRE_TRANSFER,372.8,ACC3824,MERCHANT_128,ONLINE,7,0,0,1,0
TXN00001130,2025-05-15 09:21:32.062831,CARD_PAYMENT,297.41,ACC3586,MERCHANT_41,HOUSTON,9,3,0,1,0
TXN00001131,2025-05-20 20:43:26.062831,CARD_PAYMENT,17.16,ACC5963,MERCHANT_262,NEW_YORK,20,1,0,1,0
TXN00001132,2025-05-30 23:37:30.062831,CARD_PAYMENT,107.02,ACC4491,MERCHANT_34,ONLINE,23,4,0,1,0
TXN00001133,2025-05-16 09:47:34.062831,ONLINE_PURCHASE,501.64,ACC2288,MERCHANT_383,INTERNATIONAL,9,4,0,1,0
TXN00001134,2025-05-11 21:01:17.062831,DIRECT_DEPOSIT,56.02,ACC3342,MERCHANT_149,INTERNATIONAL,21,6,1,1,0
TXN00001135,2025-05-30 13:39:03.062831,ONLINE_PURCHASE,232.39,ACC4034,MERCHANT_29,HOUSTON,13,4,0,1,0
TXN00001136,2025-05-20 10:12:07.062831,ATM_WITHDRAWAL,91.03,ACC8896,MERCHANT_269,PHOENIX,10,1,0,1,0
TXN00001137,2025-05-15 12:42:23.062831,CHECK_DEPOSIT,489.47,ACC7282,MERCHANT_361,INTERNATIONAL,12,3,0,1,1
TXN00001138,2025-05-27 20:45:47.062831,ATM_WITHDRAWAL,151.36,ACC8650,MERCHANT_273,NEW_YORK,20,1,0,1,0
TXN00001139,2025-05-06 17:21:49.062831,CARD_PAYMENT,346.76,ACC4019,MERCHANT_205,INTERNATIONAL,17,1,0,1,0
TXN00001140,2025-05-26 02:29:40.062831,CHECK_DEPOSIT,223.69,ACC4926,MERCHANT_274,CHICAGO,2,0,0,1,1
TXN00001141,2025-05-05 10:41:38.062831,CARD_PAYMENT,1.18,ACC8832,MERCHANT_280,PHOENIX,10,0,0,1,0
TXN00001142,2025-05-05 16:01:23.062831,ATM_WITHDRAWAL,146.61,ACC4832,MERCHANT_71,LOS_ANGELES,16,0,0,1,0
TXN00001143,2025-05-20 03:23:16.062831,DIRECT_DEPOSIT,273.22,ACC6681,MERCHANT_335,NEW_YORK,3,1,0,1,0
TXN00001144,2025-05-16 17:34:53.062831,WIRE_TRANSFER,228.79,ACC6564,MERCHANT_124,LOS_ANGELES,17,4,0,1,0
TXN00001145,2025-05-17 06:10:44.062831,ONLINE_PURCHASE,188.7,ACC6265,MERCHANT_299,CHICAGO,6,5,1,1,0
TXN00001146,2025-05-08 18:59:59.062831,ONLINE_PURCHASE,396.08,ACC3860,MERCHANT_67,CHICAGO,18,3,0,1,0
TXN00001147,2025-05-25 04:53:02.062831,CARD_PAYMENT,181.88,ACC5626,MERCHANT_215,ONLINE,4,6,1,1,1
TXN00001148,2025-05-30 21:42:07.062831,CARD_PAYMENT,376.79,ACC3287,MERCHANT_154,NEW_YORK,21,4,0,1,0
TXN00001149,2025-05-19 23:14:47.062831,ONLINE_PURCHASE,27.69,ACC6285,MERCHANT_52,ONLINE,23,0,0,1,0
TXN00001150,2025-05-25 03:00:30.062831,CARD_PAYMENT,288.54,ACC6938,MERCHANT_150,CHICAGO,3,6,1,1,0
TXN00001151,2025-05-06 07:42:29.062831,CARD_PAYMENT,426.23,ACC9704,MERCHANT_68,PHOENIX,7,1,0,1,0
TXN00001152,2025-05-21 01:17:49.062831,ONLINE_PURCHASE,483.72,ACC3209,MERCHANT_467,CHICAGO,1,2,0,1,0
TXN00001153,2025-05-25 23:21:40.062831,DIRECT_DEPOSIT,94.69,ACC7282,MERCHANT_462,CHICAGO,23,6,1,1,1
TXN00001154,2025-05-17 11:33:18.062831,ONLINE_PURCHASE,413.66,ACC5975,MERCHANT_439,LOS_ANGELES,11,5,1,1,0
TXN00001155,2025-05-26 05:40:44.062831,ONLINE_PURCHASE,334.43,ACC2705,MERCHANT_479,LOS_ANGELES,5,0,0,1,0
TXN00001156,2025-05-16 10:39:28.062831,CARD_PAYMENT,182.15,ACC8878,MERCHANT_331,HOUSTON,10,4,0,1,0
TXN00001157,2025-06-02 18:49:30.062831,ONLINE_PURCHASE,255.92,ACC7229,MERCHANT_235,HOUSTON,18,0,0,1,0
TXN00001158,2025-05-11 21:42:56.062831,CHECK_DEPOSIT,330.07,ACC4554,MERCHANT_422,HOUSTON,21,6,1,1,0
TXN00001159,2025-05-26 23:57:05.062831,CARD_PAYMENT,91.54,ACC1649,MERCHANT_147,HOUSTON,23,0,0,1,0
TXN00001160,2025-05-09 21:01:39.062831,DIRECT_DEPOSIT,324.56,ACC9398,MERCHANT_371,LOS_ANGELES,21,4,0,1,0
TXN00001161,2025-05-21 02:44:51.062831,ONLINE_PURCHASE,218.44,ACC2302,MERCHANT_56,NEW_YORK,2,2,0,1,0
TXN00001162,2025-05-19 02:10:27.062831,ONLINE_PURCHASE,279.72,ACC6374,MERCHANT_197,HOUSTON,2,0,0,1,1
TXN00001163,2025-05-05 03:27:15.062831,ONLINE_PURCHASE,80.93,ACC9267,MERCHANT_452,PHOENIX,3,0,0,1,0
TXN00001164,2025-05-29 09:13:54.062831,ONLINE_PURCHASE,211.38,ACC6032,MERCHANT_256,HOUSTON,9,3,0,1,0
TXN00001165,2025-05-10 10:41:58.062831,DIRECT_DEPOSIT,20.84,ACC9081,MERCHANT_433,CHICAGO,10,5,1,1,0
TXN00001166,2025-05-09 00:40:43.062831,WIRE_TRANSFER,309.08,ACC1376,MERCHANT_437,INTERNATIONAL,0,4,0,1,1
TXN00001167,2025-05-16 20:37:37.062831,ONLINE_PURCHASE,312.91,ACC4693,MERCHANT_437,CHICAGO,20,4,0,1,0
TXN00001168,2025-05-16 08:14:08.062831,ONLINE_PURCHASE,336.81,ACC2536,MERCHANT_358,HOUSTON,8,4,0,1,0
TXN00001169,2025-05-27 12:34:24.062831,CARD_PAYMENT,155.9,ACC9753,MERCHANT_413,HOUSTON,12,1,0,1,0
TXN00001170,2025-05-13 08:01:38.062831,CARD_PAYMENT,228.0,ACC4483,MERCHANT_367,INTERNATIONAL,8,1,0,1,1
TXN00001171,2025-05-17 09:52:18.062831,CARD_PAYMENT,15.59,ACC5780,MERCHANT_162,LOS_ANGELES,9,5,1,1,1
TXN00001172,2025-05-15 04:32:39.062831,DIRECT_DEPOSIT,131.12,ACC2575,MERCHANT_25,ONLINE,4,3,0,1,0
TXN00001173,2025-05-20 23:31:27.062831,ATM_WITHDRAWAL,125.08,ACC2196,MERCHANT_475,PHOENIX,23,1,0,1,0
TXN00001174,2025-05-09 19:32:54.062831,ATM_WITHDRAWAL,253.51,ACC7972,MERCHANT_240,NEW_YORK,19,4,0,1,0
TXN00001175,2025-05-17 22:49:21.062831,ATM_WITHDRAWAL,299.15,ACC1835,MERCHANT_474,CHICAGO,22,5,1,1,0
TXN00001176,2025-05-24 21:39:25.062831,ONLINE_PURCHASE,60.38,ACC6208,MERCHANT_478,PHOENIX,21,5,1,1,0
TXN00001177,2025-05-15 08:42:17.062831,ONLINE_PURCHASE,28.47,ACC7233,MERCHANT_285,HOUSTON,8,3,0,1,0
TXN00001178,2025-05-13 15:45:57.062831,CARD_PAYMENT,56.31,ACC8113,MERCHANT_225,ONLINE,15,1,0,1,0
TXN00001179,2025-05-13 09:05:30.062831,ONLINE_PURCHASE,331.03,ACC4608,MERCHANT_392,PHOENIX,9,1,0,1,0
TXN00001180,2025-05-10 11:50:47.062831,DIRECT_DEPOSIT,58.84,ACC7457,MERCHANT_110,INTERNATIONAL,11,5,1,1,1
TXN00001181,2025-05-07 19:14:20.062831,CARD_PAYMENT,36.88,ACC1477,MERCHANT_420,INTERNATIONAL,19,2,0,1,1
TXN00001182,2025-05-13 23:05:04.062831,ONLINE_PURCHASE,66.23,ACC1403,MERCHANT_8,PHOENIX,23,1,0,1,0
TXN00001183,2025-05-04 10:45:16.062831,CARD_PAYMENT,513.94,ACC8787,MERCHANT_367,HOUSTON,10,6,1,1,0
TXN00001184,2025-05-08 18:35:57.062831,CARD_PAYMENT,268.61,ACC1601,MERCHANT_482,INTERNATIONAL,18,3,0,1,0
TXN00001185,2025-05-09 03:22:27.062831,ONLINE_PURCHASE,158.79,ACC5228,MERCHANT_312,NEW_YORK,3,4,0,1,0
TXN00001186,2025-05-20 17:44:15.062831,CARD_PAYMENT,166.47,ACC9463,MERCHANT_74,CHICAGO,17,1,0,1,0
TXN00001187,2025-05-19 15:04:53.062831,DIRECT_DEPOSIT,177.05,ACC2428,MERCHANT_243,CHICAGO,15,0,0,1,0
TXN00001188,2025-05-13 06:04:20.062831,CHECK_DEPOSIT,169.49,ACC9152,MERCHANT_282,INTERNATIONAL,6,1,0,1,0
TXN00001189,2025-05-12 20:22:27.062831,WIRE_TRANSFER,14.32,ACC6165,MERCHANT_335,PHOENIX,20,0,0,1,0
TXN00001190,2025-05-07 05:22:25.062831,ONLINE_PURCHASE,19.59,ACC4265,MERCHANT_446,PHOENIX,5,2,0,1,1
TXN00001191,2025-05-10 02:20:33.062831,CARD_PAYMENT,324.99,ACC4560,MERCHANT_489,ONLINE,2,5,1,1,0
TXN00001192,2025-05-07 23:55:24.062831,DIRECT_DEPOSIT,171.87,ACC5558,MERCHANT_260,HOUSTON,23,2,0,1,0
TXN00001193,2025-05-25 06:20:45.062831,CARD_PAYMENT,142.35,ACC6175,MERCHANT_101,HOUSTON,6,6,1,1,0
TXN00001194,2025-05-05 19:19:43.062831,CARD_PAYMENT,638.03,ACC8061,MERCHANT_283,LOS_ANGELES,19,0,0,1,0
TXN00001195,2025-05-26 08:42:31.062831,CARD_PAYMENT,12.77,ACC5145,MERCHANT_309,CHICAGO,8,0,0,1,0
TXN00001196,2025-05-13 09:00:41.062831,DIRECT_DEPOSIT,393.98,ACC4050,MERCHANT_384,CHICAGO,9,1,0,1,0
TXN00001197,2025-05-26 12:19:20.062831,ONLINE_PURCHASE,496.68,ACC8666,MERCHANT_18,CHICAGO,12,0,0,1,0
TXN00001198,2025-05-31 08:05:38.062831,CARD_PAYMENT,232.2,ACC1663,MERCHANT_91,NEW_YORK,8,5,1,1,0
TXN00001199,2025-06-02 00:54:33.062831,ONLINE_PURCHASE,97.08,ACC3925,MERCHANT_112,CHICAGO,0,0,0,1,0
TXN00001200,2025-06-02 09:15:37.062831,ONLINE_PURCHASE,302.72,ACC2062,MERCHANT_292,ONLINE,9,0,0,1,0
TXN00001201,2025-05-19 08:52:42.062831,CARD_PAYMENT,0.48,ACC6901,MERCHANT_133,NEW_YORK,8,0,0,1,0
TXN00001202,2025-05-29 06:41:09.062831,CARD_PAYMENT,329.48,ACC2346,MERCHANT_434,LOS_ANGELES,6,3,0,1,0
TXN00001203,2025-05-27 12:23:55.062831,CARD_PAYMENT,253.85,ACC6995,MERCHANT_311,LOS_ANGELES,12,1,0,1,0
TXN00001204,2025-05-05 22:16:18.062831,CARD_PAYMENT,58.11,ACC1565,MERCHANT_11,CHICAGO,22,0,0,1,0
TXN00001205,2025-05-28 01:16:02.062831,DIRECT_DEPOSIT,184.67,ACC4214,MERCHANT_138,PHOENIX,1,2,0,1,1
TXN00001206,2025-06-01 07:52:16.062831,CARD_PAYMENT,125.35,ACC1840,MERCHANT_369,INTERNATIONAL,7,6,1,1,0
TXN00001207,2025-05-23 15:53:08.062831,ONLINE_PURCHASE,94.7,ACC6968,MERCHANT_174,INTERNATIONAL,15,4,0,1,0
TXN00001208,2025-05-28 22:13:31.062831,ATM_WITHDRAWAL,46.03,ACC8022,MERCHANT_496,INTERNATIONAL,22,2,0,1,1
TXN00001209,2025-06-02 13:58:57.062831,CARD_PAYMENT,129.03,ACC7263,MERCHANT_77,HOUSTON,13,0,0,1,0
TXN00001210,2025-05-29 22:46:52.062831,ONLINE_PURCHASE,409.28,ACC7497,MERCHANT_458,CHICAGO,22,3,0,1,0
TXN00001211,2025-05-15 04:22:37.062831,ONLINE_PURCHASE,24.55,ACC8099,MERCHANT_326,ONLINE,4,3,0,1,0
TXN00001212,2025-05-10 22:41:40.062831,CARD_PAYMENT,12.89,ACC1571,MERCHANT_162,NEW_YORK,22,5,1,1,0
TXN00001213,2025-05-23 17:46:45.062831,ONLINE_PURCHASE,546.48,ACC8812,MERCHANT_6,NEW_YORK,17,4,0,1,0
TXN00001214,2025-05-13 19:53:24.062831,ATM_WITHDRAWAL,280.84,ACC9751,MERCHANT_83,NEW_YORK,19,1,0,1,0
TXN00001215,2025-05-14 19:41:39.062831,CARD_PAYMENT,199.12,ACC6310,MERCHANT_441,NEW_YORK,19,2,0,1,0
TXN00001216,2025-05-21 10:45:02.062831,ONLINE_PURCHASE,46.36,ACC6773,MERCHANT_379,ONLINE,10,2,0,1,1
TXN00001217,2025-05-05 17:01:15.062831,ATM_WITHDRAWAL,263.9,ACC7890,MERCHANT_224,PHOENIX,17,0,0,1,0
TXN00001218,2025-05-16 04:26:11.062831,ONLINE_PURCHASE,45.18,ACC9956,MERCHANT_198,INTERNATIONAL,4,4,0,1,0
TXN00001219,2025-05-14 20:58:28.062831,ONLINE_PURCHASE,145.84,ACC5438,MERCHANT_86,PHOENIX,20,2,0,1,0
TXN00001220,2025-05-07 14:00:21.062831,ONLINE_PURCHASE,105.26,ACC3838,MERCHANT_64,LOS_ANGELES,14,2,0,1,0
TXN00001221,2025-05-15 02:12:50.062831,CARD_PAYMENT,2.47,ACC6736,MERCHANT_210,ONLINE,2,3,0,1,1
TXN00001222,2025-05-27 01:50:01.062831,ONLINE_PURCHASE,383.71,ACC3571,MERCHANT_390,ONLINE,1,1,0,1,1
TXN00001223,2025-05-21 01:33:41.062831,CARD_PAYMENT,314.01,ACC3280,MERCHANT_368,ONLINE,1,2,0,1,0
