step,type,amount,nameOrig,oldbalanceOrig,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,hour,day,amount_to_balance_ratio,balance_change_orig,balance_change_dest
167,PAYMENT,183.88,C000000644,6683.15,6499.27,C000010017,77.64,261.52,1,23,7,0.02750985540420248,-183.8799999999992,183.88
91,PAYMENT,94.78,C000000645,1088.92,994.14,C000012810,4593.44,4688.22,0,19,4,0.08696051086318261,-94.78000000000009,94.78000000000065
714,TRANSFER,97.35,C000000646,1021.78,924.43,C000018520,4177.53,4274.88,0,18,30,0.09518175951817595,-97.35000000000002,97.35000000000036
531,PAYMENT,12975.98,C000000647,25288.6,12312.62,C000013452,26036.85,39012.83,0,3,23,0.513095501708212,-12975.979999999998,12975.980000000003
39,CASH_OUT,748.91,C000000648,48855.41,48106.5,C000018538,12.31,12.31,0,15,2,0.015328797183419738,-748.9100000000035,0.0
126,PAYMENT,21190.36,C000000649,740.02,0.0,C000015593,3495.14,24685.5,0,6,6,28.596205230628055,-740.02,21190.36
451,PAYMENT,54.93,C000000650,1092.81,1037.88,C000012355,106.95,161.88,0,19,19,0.05021895941708341,-54.929999999999836,54.92999999999999
173,TRANSFER,125.22,C000000651,16544.09,16418.87,C000018736,2418.0,2543.22,0,5,8,0.007568408512737011,-125.22000000000116,125.2199999999998
653,CASH_OUT,10.34,C000000652,6636.1,6625.76,C000013451,2383.75,2383.75,0,5,28,0.0015579093278690994,-10.340000000000146,0.0
220,CASH_IN,29.4,C000000653,8222.6,8252.0,C000013706,72.92,72.92,0,4,10,0.0035750766087844737,29.399999999999636,0.0
638,CASH_OUT,6659.68,C000000654,11440.35,4780.67,C000017708,1682.09,1682.09,0,14,27,0.5820711716711752,-6659.68,0.0
58,CASH_OUT,52.24,C000000655,2077.46,2025.22,C000017044,205.35,205.35,0,10,3,0.02513399343744888,-52.24000000000001,0.0
660,PAYMENT,6895.07,C000000656,4890.04,0.0,C000012749,101.23,6996.3,1,12,28,1.4097349438974123,-4890.04,6895.070000000001
476,PAYMENT,12.35,C000000657,4351.55,4339.2,C000019549,9.39,21.74,0,20,20,0.002837417146270577,-12.350000000000364,12.349999999999998
456,PAYMENT,18.05,C000000658,822.43,804.38,C000015260,6777.4,6795.45,0,0,20,0.021920503260750766,-18.049999999999955,18.050000000000182
361,TRANSFER,75.0,C000000659,4782.11,4707.11,C000011807,336.1,411.1,0,1,16,0.015680174614424506,-75.0,75.0
1,CASH_OUT,130.65,C000000660,19083.25,18952.6,C000019559,49.36,49.36,1,1,1,0.0068459593643973434,-130.65000000000146,0.0
387,TRANSFER,940.28,C000000661,1805.87,865.59,C000016413,760.41,1700.69,0,3,17,0.520391616441692,-940.2799999999999,940.2800000000001
348,CASH_OUT,365.6,C000000662,3747.54,3381.94,C000018378,498.9,498.9,0,12,15,0.09753130552161643,-365.5999999999999,0.0
190,TRANSFER,64.55,C000000663,4064.57,4000.02,C000014206,64.02,128.57,0,22,8,0.015877232466788172,-64.55000000000018,64.55
505,PAYMENT,113.68,C000000664,1944.97,1831.29,C000018959,66.53,180.21,0,1,22,0.05841816677543847,-113.68000000000006,113.68
191,PAYMENT,78.4,C000000665,8228.44,8150.04,C000018227,3696.94,3775.34,0,23,8,0.009526772174048294,-78.40000000000055,78.40000000000009
508,DEBIT,23.82,C000000666,1074.81,1050.99,C000018104,615.91,615.91,0,4,22,0.02214145620509198,-23.819999999999936,0.0
369,CASH_OUT,25.13,C000000667,22003.75,21978.62,C000013916,110.59,110.59,0,9,16,0.0011420261534441428,-25.13000000000102,0.0
409,DEBIT,1159.53,C000000668,7625.92,6466.39,C000015342,188.25,188.25,0,1,18,0.15203122623549217,-1159.5299999999997,0.0
117,PAYMENT,3.83,C000000669,731.32,727.49,C000019838,194.31,198.14,1,21,5,0.005229954118418177,-3.830000000000041,3.829999999999984
134,CASH_IN,3769.57,C000000670,38063.63,41833.2,C000017941,14.09,14.09,0,14,6,0.09903078001809029,3769.5699999999997,0.0
58,PAYMENT,74.74,C000000671,3835.87,3761.13,C000015866,2653.8,2728.54,0,10,3,0.019479419422602277,-74.73999999999978,74.73999999999978
556,PAYMENT,31.66,C000000672,1007.85,976.19,C000010798,194.35,226.01,0,4,24,0.03138226693760222,-31.659999999999968,31.659999999999997
685,CASH_IN,651.66,C000000673,15628.19,16279.85,C000017267,296.38,296.38,0,13,29,0.041695059052964355,651.6599999999999,0.0
672,PAYMENT,2894.11,C000000674,6260.45,3366.34,C000016775,1241.02,4135.13,0,0,29,0.4622108297598799,-2894.1099999999997,2894.11
173,CASH_OUT,1387.51,C000000675,208.94,0.0,C000013657,4862.29,4862.29,1,5,8,6.609078784414595,-208.94,0.0
149,PAYMENT,404.93,C000000676,1354.94,950.01,C000016353,603.66,1008.59,0,5,7,0.2986341578535923,-404.93000000000006,404.93000000000006
80,TRANSFER,1304.7,C000000677,4530.76,3226.06,C000019852,45.57,1350.27,0,8,4,0.2879013893057002,-1304.7000000000003,1304.7
213,CASH_IN,4.79,C000000678,116.82,121.61,C000010038,245.26,245.26,0,21,9,0.04065523680190121,4.790000000000006,0.0
203,PAYMENT,52.27,C000000679,3386.68,3334.41,C000011979,351.7,403.97,0,11,9,0.015429438435743638,-52.26999999999998,52.27000000000004
229,CASH_OUT,23.99,C000000680,3778.07,3754.08,C000019079,10.37,10.37,0,13,10,0.006348122686269372,-23.990000000000236,0.0
676,PAYMENT,1718.62,C000000681,505.1,0.0,C000016242,1045.37,2763.99,0,4,29,3.395811104524797,-505.1,1718.62
227,CASH_OUT,68.93,C000000682,4473.68,4404.75,C000013455,1503.56,1503.56,0,11,10,0.015404453502820313,-68.93000000000029,0.0
659,PAYMENT,804.98,C000000683,3014.52,2209.54,C000014675,485.55,1290.53,0,11,28,0.2669456677455298,-804.98,804.98
532,PAYMENT,433.42,C000000684,499.23,65.81,C000013361,75.82,509.24,0,4,23,0.8664414369390081,-433.42,433.42
441,PAYMENT,26.45,C000000685,11841.21,11814.76,C000014237,616.72,643.17,0,9,19,0.0022335358011722475,-26.44999999999891,26.449999999999932
402,PAYMENT,45.88,C000000686,10475.36,10429.48,C000014299,3132.09,3177.97,0,18,17,0.004379383679064102,-45.88000000000102,45.879999999999654
47,CASH_IN,1973.64,C000000687,1930.23,3903.87,C000013476,261.33,261.33,1,23,2,1.021960097968652,1973.6399999999999,0.0
233,PAYMENT,31.47,C000000688,2213.05,2181.58,C000016561,1986.06,2017.53,0,17,10,0.014213771143379777,-31.470000000000255,31.470000000000027
305,PAYMENT,190.52,C000000689,8860.83,8670.31,C000013378,957.76,1148.28,0,17,13,0.021498945477401395,-190.52000000000044,190.51999999999998
526,TRANSFER,31.03,C000000690,2206.15,2175.12,C000015042,9.15,40.18,0,22,22,0.014058854178465441,-31.0300000000002,31.03
143,PAYMENT,79.21,C000000691,164.62,85.41,C000012185,143.82,223.03,0,23,6,0.4782634947470112,-79.21000000000001,79.21000000000001
415,CASH_OUT,135.32,C000000692,6188.23,6052.91,C000015001,1147.73,1147.73,1,7,18,0.021863785963682075,-135.3199999999997,0.0
513,CASH_IN,31.01,C000000693,880.17,911.18,C000017298,526.47,526.47,0,9,22,0.03519184720315036,31.00999999999999,0.0
373,TRANSFER,21.74,C000000694,1661.1,1639.36,C000011140,2644.46,2666.2,1,13,16,0.013079838758197461,-21.74000000000001,21.73999999999978
566,DEBIT,263.1,C000000695,26550.55,26287.45,C000014234,647.5,647.5,0,14,24,0.009909026026729138,-263.09999999999854,0.0
259,TRANSFER,27.4,C000000696,2438.24,2410.84,C000012463,1480.4,1507.8,0,19,11,0.011233007002181007,-27.399999999999636,27.399999999999864
656,PAYMENT,29.33,C000000697,2988.73,2959.4,C000013233,206.6,235.93,0,8,28,0.009810250423951327,-29.329999999999927,29.330000000000013
471,CASH_OUT,22.69,C000000698,6402.87,6380.18,C000018440,787.31,787.31,0,15,20,0.0035431699893970366,-22.6899999999996,0.0
12,TRANSFER,127.0,C000000699,6361.38,6234.38,C000018047,52.22,179.22,0,12,1,0.019961083745390875,-127.0,127.0
330,CASH_OUT,979.85,C000000700,750.85,0.0,C000010526,2296.97,2296.97,0,18,14,1.3032519784531489,-750.85,0.0
736,DEBIT,3020.14,C000000701,2723.17,0.0,C000014321,694.52,694.52,0,16,31,1.1086459361934093,-2723.17,0.0
358,TRANSFER,34.75,C000000702,3147.08,3112.33,C000019337,35.48,70.23,1,22,15,0.011038474244618943,-34.75,34.75000000000001
408,CASH_IN,10944.82,C000000703,4482.97,15427.79,C000014831,255.45,255.45,1,0,18,2.440877169115761,10944.82,0.0
668,CASH_OUT,19.9,C000000704,4600.1,4580.2,C000018107,60132.39,60132.39,0,20,28,0.004325052704787985,-19.900000000000546,0.0
373,TRANSFER,1296.08,C000000705,144518.36,143222.28,C000010463,274.98,1571.06,0,13,16,0.00896821021072886,-1296.0799999999872,1296.08
8,CASH_OUT,35.04,C000000706,510.92,475.88,C000012964,217.65,217.65,1,8,1,0.0684481950304735,-35.04000000000002,0.0
122,PAYMENT,26.0,C000000707,12966.67,12940.67,C000016384,88.29,114.29,1,2,6,0.002004986246565497,-26.0,26.0
348,CASH_IN,33.46,C000000708,17589.61,17623.07,C000015917,46.64,46.64,0,12,15,0.001902151204534692,33.45999999999913,0.0
676,CASH_OUT,133.63,C000000709,6242.75,6109.12,C000013401,57.15,57.15,0,4,29,0.0214022022022022,-133.6300000000001,0.0
90,PAYMENT,473.4,C000000710,1123.86,650.46,C000019378,22831.94,23305.34,0,18,4,0.42085237273971876,-473.39999999999986,473.40000000000146
648,PAYMENT,566.65,C000000711,36206.79,35640.14,C000010303,837.61,1404.26,0,0,28,0.015649947152256462,-566.6500000000015,566.65
698,CASH_OUT,22.47,C000000712,111.28,88.81,C000015884,23.87,23.87,0,2,30,0.20012468827930174,-22.47,0.0
316,PAYMENT,20.51,C000000713,1069.66,1049.15,C000010777,419.48,439.99,0,4,14,0.01915640819681318,-20.50999999999999,20.50999999999999
178,PAYMENT,23.73,C000000714,17283.77,17260.04,C000010624,3158.89,3182.62,0,10,8,0.001372884915448687,-23.729999999999563,23.730000000000018
540,TRANSFER,118.78,C000000715,1711.0,1592.22,C000011460,943.54,1062.32,0,12,23,0.06938084112149533,-118.77999999999997,118.77999999999997
732,PAYMENT,97.48,C000000716,32685.83,32588.35,C000013387,25.78,123.26,0,12,31,0.002982240859697927,-97.4800000000032,97.48
41,TRANSFER,22.19,C000000717,308.68,286.49,C000017031,1476.19,1498.38,1,17,2,0.07165461121157324,-22.189999999999998,22.190000000000055
740,PAYMENT,254.48,C000000718,562.19,307.71,C000014776,428.59,683.07,0,20,31,0.45185461389584325,-254.48000000000008,254.48000000000008
704,PAYMENT,13699.82,C000000719,1342.84,0.0,C000018672,619.15,14318.97,0,8,30,10.194532087153233,-1342.84,13699.82
502,CASH_OUT,54.09,C000000720,5575.29,5521.2,C000011062,16359.83,16359.83,0,22,21,0.009699997668700876,-54.090000000000146,0.0
145,TRANSFER,62.36,C000000721,2136.6,2074.24,C000010288,387.53,449.89,0,1,7,0.029172904191616767,-62.36000000000013,62.360000000000014
201,PAYMENT,454.56,C000000722,1428.53,973.97,C000017235,99.45,554.01,0,9,9,0.3179786363350192,-454.55999999999995,454.56
724,PAYMENT,48.54,C000000723,25099.29,25050.75,C000013640,12.69,61.23,0,4,31,0.001933842198635952,-48.54000000000087,48.54
461,TRANSFER,565.62,C000000724,28858.72,28293.1,C000017956,100.75,666.37,0,5,20,0.019598942747885286,-565.6200000000026,565.62
732,PAYMENT,35.27,C000000725,1601.07,1565.8,C000016336,89.55,124.82,0,12,31,0.022015267747351866,-35.26999999999998,35.269999999999996
558,PAYMENT,5792.04,C000000726,229.37,0.0,C000011144,8.91,5800.95,1,6,24,25.142336241698136,-229.37,5792.04
547,PAYMENT,295.76,C000000727,117.19,0.0,C000016545,1545.37,1841.13,0,19,23,2.502411371520433,-117.19,295.7600000000002
253,DEBIT,42.95,C000000728,4268.15,4225.2,C000019616,1106.96,1106.96,0,13,11,0.010060550695103242,-42.94999999999982,0.0
390,CASH_OUT,45.72,C000000729,7973.94,7928.22,C000018850,384.89,384.89,0,6,17,0.005732958492477687,-45.719999999999345,0.0
594,CASH_OUT,53.11,C000000730,3276.39,3223.28,C000013086,54.98,54.98,0,18,25,0.016204967977567517,-53.10999999999967,0.0
256,CASH_OUT,2311.15,C000000731,2680.18,369.03,C000017714,664.55,664.55,0,16,11,0.8619898701318077,-2311.1499999999996,0.0
709,CASH_OUT,11.73,C000000732,891.75,880.02,C000019932,1417.98,1417.98,1,13,30,0.013139176701204146,-11.730000000000018,0.0
450,TRANSFER,39.02,C000000733,7962.27,7923.25,C000014989,13821.16,13860.18,0,18,19,0.004899997111739273,-39.02000000000044,39.02000000000044
10,CASH_OUT,48.26,C000000734,36948.42,36900.16,C000012202,809.47,809.47,0,10,1,0.0013061098117372342,-48.25999999999476,0.0
242,PAYMENT,143.83,C000000735,107.2,0.0,C000015290,1014.22,1158.05,0,2,11,1.329297597042514,-107.2,143.82999999999993
251,CASH_OUT,86.3,C000000736,2653.8,2567.5,C000018871,564.82,564.82,0,11,11,0.03250715684797348,-86.30000000000018,0.0
5,CASH_OUT,7.52,C000000737,695.39,687.87,C000013458,273.84,273.84,0,5,1,0.010798546791309467,-7.519999999999982,0.0
119,TRANSFER,66.71,C000000738,318.72,252.01,C000012745,1927.51,1994.22,0,23,5,0.20865131990491675,-66.71000000000004,66.71000000000004
374,PAYMENT,121.62,C000000739,547.32,425.7,C000012354,363.37,484.99,0,14,16,0.22180478552669972,-121.62000000000006,121.62
65,PAYMENT,42.26,C000000740,5268.54,5226.28,C000011649,301.12,343.38,0,17,3,0.008019675341680677,-42.26000000000022,42.25999999999999
146,CASH_OUT,586.14,C000000741,5472.24,4886.1,C000011680,194.57,194.57,0,2,7,0.10709196015522798,-586.1399999999994,0.0
224,CASH_OUT,933.38,C000000742,26646.99,25713.61,C000015003,224.07,224.07,0,8,10,0.035026281531927925,-933.380000000001,0.0
239,DEBIT,126.88,C000000743,3020.48,2893.6,C000015331,791.51,791.51,0,23,10,0.04199266584587685,-126.88000000000011,0.0
177,PAYMENT,235.35,C000000744,213.29,0.0,C000013967,1401.68,1637.03,0,9,8,1.0982780344393113,-213.29,235.3499999999999
282,CASH_OUT,1.97,C000000745,2085.46,2083.49,C000012742,95.93,95.93,0,18,12,0.0009441829701983263,-1.9700000000002547,0.0
63,TRANSFER,63.93,C000000746,372.57,308.64,C000010854,615.89,679.82,0,15,3,0.17113258559306155,-63.93000000000001,63.930000000000064
217,DEBIT,1107.26,C000000747,487.75,0.0,C000016336,67.38,67.38,1,1,10,2.2654936061381075,-487.75,0.0
689,TRANSFER,63.63,C000000748,7121.25,7057.62,C000018785,1422.96,1486.59,0,17,29,0.008933974516480045,-63.63000000000011,63.62999999999988
461,TRANSFER,33.97,C000000749,3988.9,3954.93,C000013407,7648.62,7682.59,0,5,20,0.008513997844557508,-33.970000000000255,33.970000000000255
610,TRANSFER,14120.43,C000000750,7196.49,0.0,C000012953,1213.91,15334.34,1,10,26,1.9618547577002539,-7196.49,14120.43
105,CASH_OUT,5642.91,C000000751,1743.69,0.0,C000015064,213.88,213.88,0,9,5,3.2343338931271455,-1743.69,0.0
99,CASH_IN,378.1,C000000752,9757.53,10135.63,C000019212,3134.75,3134.75,0,3,5,0.03874558975583413,378.09999999999854,0.0
511,PAYMENT,1447.83,C000000753,1603.42,155.59,C000019777,34.04,1481.87,0,7,22,0.9024008676032459,-1447.8300000000002,1447.83
385,PAYMENT,1.73,C000000754,15915.11,15913.38,C000014912,738.32,740.05,0,1,17,0.00010869490095255688,-1.7300000000013824,1.7299999999999045
405,CASH_IN,30.72,C000000755,4998.83,5029.55,C000011872,115278.61,115278.61,0,21,17,0.006144208903102705,30.720000000000255,0.0
518,TRANSFER,57.98,C000000756,2185.29,2127.31,C000019283,69.55,127.53,0,14,22,0.026519812101779727,-57.98000000000002,57.980000000000004
476,CASH_OUT,92.58,C000000757,4097.53,4004.95,C000010627,211.11,211.11,1,20,20,0.022588586639600054,-92.57999999999993,0.0
709,TRANSFER,55.71,C000000758,2902.16,2846.45,C000014208,260.09,315.8,0,13,30,0.019189434960525772,-55.710000000000036,55.710000000000036
645,PAYMENT,0.9,C000000759,32668.28,32667.38,C000014767,43.11,44.01,0,21,27,2.754881650284304e-05,-0.8999999999978172,0.8999999999999986
437,CASH_OUT,321.2,C000000760,4307.69,3986.49,C000018218,89.88,89.88,1,5,19,0.07454702009195371,-321.1999999999998,0.0
23,CASH_OUT,440.23,C000000761,2973.76,2533.53,C000013049,427.95,427.95,0,23,1,0.14798840914897335,-440.23,0.0
565,PAYMENT,3654.8,C000000762,2084.46,0.0,C000018814,10077.56,13732.36,0,13,24,1.7525150326546661,-2084.46,3654.800000000001
677,PAYMENT,30.67,C000000763,10559.45,10528.78,C000018909,1053.18,1083.85,0,5,29,0.0029042323007068827,-30.670000000000073,30.669999999999845
714,DEBIT,26.04,C000000764,8620.26,8594.22,C000012661,3795.55,3795.55,0,18,30,0.003020440167678506,-26.040000000000873,0.0
458,PAYMENT,0.7,C000000765,1976.81,1976.11,C000017668,2147.26,2147.96,0,2,20,0.00035392681804622284,-0.7000000000000455,0.6999999999998181
83,DEBIT,82.51,C000000766,526.65,444.14,C000011742,807.74,807.74,0,11,4,0.15637259547048235,-82.50999999999999,0.0
145,PAYMENT,899.85,C000000767,770.51,0.0,C000013073,11.24,911.09,0,1,7,1.1663491075941985,-770.51,899.85
85,TRANSFER,43.66,C000000768,2261.44,2217.78,C000017904,10175.14,10218.8,0,13,4,0.019297749332578985,-43.659999999999854,43.659999999999854
78,CASH_IN,10795.55,C000000769,22547.77,33343.32,C000016726,3160.3,3160.3,1,6,4,0.47876447362760804,10795.55,0.0
457,CASH_OUT,88.84,C000000770,2048.24,1959.4,C000013734,710.21,710.21,0,1,20,0.04335265757061155,-88.83999999999969,0.0
1,TRANSFER,199.14,C000000771,1222.7,1023.56,C000014465,31.13,230.27,1,1,1,0.1627359646972297,-199.1400000000001,199.14000000000001
51,CASH_OUT,9.72,C000000772,212.5,202.78,C000011846,21.87,21.87,0,3,3,0.045526932084309135,-9.719999999999999,0.0
685,PAYMENT,263.6,C000000773,28862.9,28599.3,C000018206,36.76,300.36,0,13,29,0.00913251501009912,-263.6000000000022,263.6
717,PAYMENT,2.83,C000000774,6999.14,6996.31,C000017636,101.85,104.68,0,21,30,0.00040427762873313964,-2.8299999999999272,2.8300000000000125
446,CASH_IN,594.31,C000000775,9838.07,10432.38,C000012759,841.15,841.15,0,14,19,0.06040306654998897,594.3099999999995,0.0
449,CASH_OUT,631.98,C000000776,12613.62,11981.64,C000010531,245.12,245.12,0,17,19,0.05009901209866013,-631.9800000000014,0.0
488,CASH_OUT,2249.77,C000000777,2328.33,78.56,C000017578,486.02,486.02,0,8,21,0.965844255644327,-2249.77,0.0
34,PAYMENT,19.3,C000000778,3384.24,3364.94,C000017318,1220.83,1240.13,1,10,2,0.005701220592926942,-19.299999999999727,19.300000000000182
348,PAYMENT,204.61,C000000779,27803.1,27598.49,C000017942,5539.99,5744.6,0,12,15,0.007358986624274838,-204.60999999999694,204.61000000000058
95,PAYMENT,458.35,C000000780,3902.49,3444.14,C000012879,114.56,572.91,0,23,4,0.11742056467417619,-458.3499999999999,458.34999999999997
72,TRANSFER,359.45,C000000781,7196.05,6836.6,C000013405,14.36,373.81,0,0,4,0.04994407430822351,-359.4499999999998,359.45
551,CASH_OUT,26.3,C000000782,11001.93,10975.63,C000018630,81.08,81.08,0,23,23,0.002390272409258261,-26.30000000000109,0.0
154,TRANSFER,1.24,C000000783,7819.67,7818.43,C000010383,1346.38,1347.62,0,10,7,0.00015855419036987878,-1.2399999999997817,1.2399999999997817
250,DEBIT,297.06,C000000784,2459.58,2162.52,C000015011,2151.38,2151.38,0,10,11,0.12072763332222484,-297.05999999999995,0.0
674,PAYMENT,109.4,C000000785,2833.23,2723.83,C000019482,2251.7,2361.1,0,2,29,0.038599549083878165,-109.40000000000009,109.40000000000009
438,PAYMENT,47.78,C000000786,9570.69,9522.91,C000015069,100.53,148.31,0,6,19,0.004991803955205402,-47.780000000000655,47.78
118,PAYMENT,683.95,C000000787,9547.21,8863.26,C000017095,775.11,1459.06,0,22,5,0.07163122721431557,-683.9499999999989,683.9499999999999
306,TRANSFER,135.66,C000000788,17194.57,17058.91,C000017165,8448.21,8583.87,0,18,13,0.007889241240621857,-135.65999999999985,135.66000000000167
268,PAYMENT,10.61,C000000789,6813.39,6802.78,C000019078,1810.3,1820.91,0,4,12,0.0015569992325065044,-10.610000000000582,10.610000000000127
54,CASH_IN,3.12,C000000790,7294.74,7297.86,C000013015,12.02,12.02,0,6,3,0.0004276468185543893,3.119999999999891,0.0
236,PAYMENT,15.52,C000000791,1526.37,1510.85,C000013983,365.41,380.93,0,20,10,0.010161257586570379,-15.519999999999982,15.519999999999982
389,CASH_IN,17783.47,C000000792,1246.73,19030.2,C000014175,206.16,206.16,1,5,17,14.252658828432434,17783.47,0.0
734,TRANSFER,629.9,C000000793,9613.72,8983.82,C000018501,20.29,650.19,0,14,31,0.06551412833655063,-629.8999999999996,629.9000000000001
401,CASH_IN,216.42,C000000794,1259.82,1476.24,C000018919,7601.87,7601.87,0,17,17,0.1716501959042528,216.42000000000007,0.0
624,TRANSFER,103.2,C000000795,2889.82,2786.62,C000013105,25.31,128.51,1,0,27,0.035699213371984416,-103.20000000000027,103.19999999999999
303,CASH_IN,90.49,C000000796,23588.98,23679.47,C000012938,328.38,328.38,0,15,13,0.0038359506875376747,90.4900000000016,0.0
207,PAYMENT,1532.1,C000000797,18598.86,17066.76,C000019906,5520.53,7052.63,0,15,9,0.08237158774313354,-1532.1000000000022,1532.1000000000004
229,CASH_OUT,55.63,C000000798,4687.63,4632.0,C000010713,69.8,69.8,0,13,10,0.011864873107922783,-55.63000000000011,0.0
578,CASH_IN,470.52,C000000799,1911.78,2382.3,C000010951,377.99,377.99,0,2,25,0.24598751555327847,470.5200000000002,0.0
75,PAYMENT,73.93,C000000800,2477.32,2403.39,C000011436,1074.88,1148.81,0,3,4,0.02983069175893347,-73.93000000000029,73.92999999999984
435,PAYMENT,7189.04,C000000801,10954.33,3765.29,C000014566,81.38,7270.42,0,3,19,0.6562139159660184,-7189.04,7189.04
103,TRANSFER,654.96,C000000802,2822.14,2167.18,C000011539,127.66,782.62,0,7,5,0.23199699625239983,-654.96,654.96
422,CASH_IN,1792.05,C000000803,1290.23,3082.28,C000017938,736.98,736.98,0,14,18,1.3878627355312376,1792.0500000000002,0.0
704,TRANSFER,46.12,C000000804,18465.55,18419.43,C000012169,1443.55,1489.67,0,8,30,0.0024974887025459545,-46.11999999999898,46.12000000000012
738,TRANSFER,1231.85,C000000805,3914.33,2682.48,C000012201,1945.45,3177.3,1,18,31,0.31462226683319156,-1231.85,1231.8500000000001
306,PAYMENT,79.43,C000000806,1254.03,1174.6,C000011671,58.29,137.72,0,18,13,0.063289323761185,-79.43000000000006,79.43
